"Date","Price","Open","High","Low","Vol.","Change %"
"01-04-2016","1,072.80","1,079.60","1,083.65","1,065.10","4.78M","0.03%"
"31-03-2016","1,072.45","1,067.65","1,079.85","1,067.65","7.90M","0.60%"
"30-03-2016","1,066.05","1,059.80","1,071.75","1,055.65","9.64M","0.89%"
"29-03-2016","1,056.60","1,052.05","1,062.30","1,047.75","13.57M","0.38%"
"28-03-2016","1,052.60","1,042.65","1,056.95","1,042.55","9.09M","-0.11%"
"23-03-2016","1,053.75","1,053.55","1,055.95","1,043.25","4.56M","-0.36%"
"22-03-2016","1,057.55","1,050.65","1,060.00","1,043.95","3.93M","0.88%"
"21-03-2016","1,048.30","1,037.20","1,049.45","1,036.30","3.92M","1.50%"
"18-03-2016","1,032.85","1,025.30","1,035.80","1,020.50","4.69M","1.17%"
"17-03-2016","1,020.90","1,040.95","1,044.50","1,015.00","4.84M","-1.52%"
"16-03-2016","1,036.65","1,035.80","1,040.45","1,024.10","4.13M","0.39%"
"15-03-2016","1,032.65","1,032.90","1,034.60","1,027.00","3.45M","-0.10%"
"14-03-2016","1,033.65","1,036.10","1,043.05","1,031.05","3.48M","-0.11%"
"11-03-2016","1,034.80","1,026.10","1,036.80","1,018.95","3.93M","0.78%"
"10-03-2016","1,026.80","1,029.10","1,029.90","1,014.10","3.55M","-0.44%"
"09-03-2016","1,031.30","1,014.85","1,036.25","1,010.50","6.09M","1.33%"
"08-03-2016","1,017.80","1,020.40","1,024.00","1,011.90","3.95M","-0.34%"
"04-03-2016","1,021.30","1,017.50","1,027.00","995.05","7.10M","0.39%"
"03-03-2016","1,017.35","1,017.00","1,022.95","1,013.30","5.16M","0.49%"
"02-03-2016","1,012.40","1,000.65","1,016.10","997.25","8.07M","2.44%"
"01-03-2016","988.30","979.80","990.75","974.00","6.27M","1.22%"
"29-02-2016","976.40","966.05","985.60","929.90","10.55M","1.34%"
"26-02-2016","963.50","955.00","972.00","948.70","4.67M","2.01%"
"25-02-2016","944.55","951.70","957.10","940.60","6.72M","-0.27%"
"24-02-2016","947.15","961.25","963.40","942.65","9.31M","-2.45%"
"23-02-2016","970.95","984.55","985.95","966.10","11.65M","-1.81%"
"22-02-2016","988.80","984.05","995.25","980.60","8.54M","0.03%"
"19-02-2016","988.50","984.95","990.95","973.00","4.23M","0.05%"
"18-02-2016","988.05","987.70","991.95","977.00","6.38M","0.97%"
"17-02-2016","978.55","974.60","982.45","961.10","5.32M","0.40%"
"16-02-2016","974.65","980.50","980.50","965.50","5.79M","-0.09%"
"15-02-2016","975.50","985.60","989.40","973.25","6.76M","0.22%"
"12-02-2016","973.35","980.20","989.55","969.00","7.80M","-0.52%"
"11-02-2016","978.45","1,016.10","1,018.00","973.00","6.93M","-3.93%"
"10-02-2016","1,018.50","1,026.55","1,035.20","1,015.85","5.36M","-1.29%"
